"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BINCODE","NAME","DESCRIPTION","TYPE","CATEGORY"
"9096","AT2G43350.2",53.0027436903002,0.339319963744815,0.406599419997161,0.834531352128304,0.403981627704152,0.878767798180939,"50.1.11","Enzyme classification.EC_1 oxidoreductases.EC_1-11 oxidoreductase acting on peroxide as acceptor","mercator4v7.0: EC_1.11 oxidoreductase acting on peroxide as acceptor & swissprot: Probable glutathione peroxidase 3, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18008482:18010606:-1 gene:AT2G43350 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:GPX3 description:glutathione peroxidase 3 [Source:NCBI gene (formerly Entrezgene);Acc:818936]",TRUE,"Enzyme classification"
"9097","AT2G43350.2",53.0027436903002,0.339319963744815,0.406599419997161,0.834531352128304,0.403981627704152,0.878767798180939,"9.1.3","Redox homeostasis.reactive oxygen scavenging.glutathione peroxidase *(GPX1/2/++)","mercator4v7.0: glutathione peroxidase *(GPX1/2/++) & swissprot: Probable glutathione peroxidase 3, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18008482:18010606:-1 gene:AT2G43350 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:GPX3 description:glutathione peroxidase 3 [Source:NCBI gene (formerly Entrezgene);Acc:818936]",TRUE,"Redox homeostasis"
"9098","AT2G43360.1",20.2093467382883,1.56811101057858,0.65063909446699,2.41010880519436,0.0159477636670479,0.235244931493894,"50.2.8","Enzyme classification.EC_2 transferases.EC_2-8 transferase transferring sulfur-containing group","mercator4v7.0: EC_2.8 transferase transferring sulfur-containing group & swissprot: Biotin synthase, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18010676:18013252:-1 gene:AT2G43360 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:BIO2 description:Radical SAM superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818937]",TRUE,"Enzyme classification"
"9099","AT2G43360.1",20.2093467382883,1.56811101057858,0.65063909446699,2.41010880519436,0.0159477636670479,0.235244931493894,"7.6.3","Coenzyme metabolism.biotin biosynthesis.biotin synthase","mercator4v7.0: biotin synthase & swissprot: Biotin synthase, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18010676:18013252:-1 gene:AT2G43360 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:BIO2 description:Radical SAM superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818937]",TRUE,"Coenzyme metabolism"
"9100","AT2G43370.1",6.69779454170015,-0.945386778685865,0.908123788977381,-1.04103294083998,0.297860260295863,0.813694109168246,"15.1.2.1.1","RNA processing.spliceosome-mediated pre-mRNA splicing.U12-type minor spliceosome.U11 snRNP complex.component *(U11-35K)","mercator4v7.0: component *(U11-35K) of U11 snRNP complex & swissprot: U11/U12 small nuclear ribonucleoprotein 35 kDa protein OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18013268:18015530:1 gene:AT2G43370 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43370 description:RNA-binding (RRM/RBD/RNP motifs) family protein [Source:NCBI gene (formerly Entrezgene);Acc:818938]",TRUE,"RNA processing"
"9101","AT2G43370.2",4.38237063068208,-0.238610256205073,1.67662311970945,-0.142315976321752,0.886830427690292,0.991126331835477,"15.1.2.1.1","RNA processing.spliceosome-mediated pre-mRNA splicing.U12-type minor spliceosome.U11 snRNP complex.component *(U11-35K)","mercator4v7.0: component *(U11-35K) of U11 snRNP complex & swissprot: U11/U12 small nuclear ribonucleoprotein 35 kDa protein OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18013370:18015454:1 gene:AT2G43370 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43370 description:RNA-binding (RRM/RBD/RNP motifs) family protein [Source:NCBI gene (formerly Entrezgene);Acc:818938]",TRUE,"RNA processing"
"9102","AT2G43400.1",154.736651164164,-1.09563605582646,0.386954139288868,-2.83143645352906,0.0046339440534484,0.118794643725029,"4.6.7.8.2","Amino acid metabolism.amino acid degradation.branched-chain amino acids.acyl-CoA dehydrogenase oxidation.electron transfer flavoprotein-ubiquinone oxidoreductase *(ETF-QO)","mercator4v7.0: electron transfer flavoprotein-ubiquinone oxidoreductase *(ETF-QO) & swissprot: Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18021109:18025292:1 gene:AT2G43400 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ETFQO description:electron-transfer flavoprotein:ubiquinone oxidoreductase [Source:NCBI gene (formerly Entrezgene);Acc:818941]",TRUE,"Amino acid metabolism"
"9103","AT2G43400.1",154.736651164164,-1.09563605582646,0.386954139288868,-2.83143645352906,0.0046339440534484,0.118794643725029,"50.1.5","Enzyme classification.EC_1 oxidoreductases.EC_1-5 oxidoreductase acting on CH-NH group of donor","mercator4v7.0: EC_1.5 oxidoreductase acting on CH-NH group of donor & swissprot: Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18021109:18025292:1 gene:AT2G43400 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ETFQO description:electron-transfer flavoprotein:ubiquinone oxidoreductase [Source:NCBI gene (formerly Entrezgene);Acc:818941]",TRUE,"Enzyme classification"
"9104","AT2G43410.1",14.8375366110426,-0.00236300671118759,0.710947591450462,-0.00332374248060483,0.997348042073455,0.999930329089579,"15.4.7.1.2.6","RNA processing.mRNA modification.mRNA methylation.adenosine N6-methylation.MACOM regulatory complex.regulatory protein *(FPA)","mercator4v7.0: regulatory protein *(FPA) of TNL-mediated effector-triggered immunity & swissprot: Flowering time control protein FPA OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18025247:18031255:-1 gene:AT2G43410 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:FPA description:RNA binding protein [Source:NCBI gene (formerly Entrezgene);Acc:818942]",TRUE,"RNA processing"
"9105","AT2G43410.4",17.9639036399856,-0.309772870610813,0.387491232381432,-0.799431947677938,0.424039991861806,0.884161927804107,"15.4.7.1.2.6","RNA processing.mRNA modification.mRNA methylation.adenosine N6-methylation.MACOM regulatory complex.regulatory protein *(FPA)","mercator4v7.0: regulatory protein *(FPA) of TNL-mediated effector-triggered immunity & swissprot: Flowering time control protein FPA OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18025540:18031255:-1 gene:AT2G43410 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:FPA description:RNA binding protein [Source:NCBI gene (formerly Entrezgene);Acc:818942]",TRUE,"RNA processing"
"9106","AT2G43410.5",15.8798806716999,0.30106748991983,0.455386291023718,0.661125501259653,0.508531832458462,0.911416302808861,"15.4.7.1.2.6","RNA processing.mRNA modification.mRNA methylation.adenosine N6-methylation.MACOM regulatory complex.regulatory protein *(FPA)","mercator4v7.0: regulatory protein *(FPA) of TNL-mediated effector-triggered immunity & swissprot: Flowering time control protein FPA OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18026397:18031255:-1 gene:AT2G43410 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:FPA description:RNA binding protein [Source:NCBI gene (formerly Entrezgene);Acc:818942]",TRUE,"RNA processing"
"9107","AT2G43420.1",40.6169508209285,-0.267125526809493,0.351087233515413,-0.760852293416604,0.446745295931153,0.89185399092473,"5.4.2.3","Lipid metabolism.phytosterol metabolism.phytosterol C4-demethylation complex.3-beta hydroxysteroid dehydrogenase component *(CSD)","mercator4v7.0: 3-beta hydroxysteroid dehydrogenase of phytosterol C4-demethylation complex & swissprot: 3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 3 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18031268:18035182:-1 gene:AT2G43420 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43420 description:3-beta hydroxysteroid dehydrogenase/isomerase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818943]",TRUE,"Lipid metabolism"
"9108","AT2G43420.1",40.6169508209285,-0.267125526809493,0.351087233515413,-0.760852293416604,0.446745295931153,0.89185399092473,"50.1.1","Enzyme classification.EC_1 oxidoreductases.EC_1-1 oxidoreductase acting on CH-OH group of donor","mercator4v7.0: EC_1.1 oxidoreductase acting on CH-OH group of donor & swissprot: 3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 3 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18031268:18035182:-1 gene:AT2G43420 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43420 description:3-beta hydroxysteroid dehydrogenase/isomerase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818943]",TRUE,"Enzyme classification"
"9109","AT2G43430.1",7.20225915254589,-0.492263246451777,1.65081941452513,-0.298193274273661,0.765555654779778,0.973689184023387,"50.3.1","Enzyme classification.EC_3 hydrolases.EC_3-1 hydrolase acting on ester bond","mercator4v7.0: EC_3.1 hydrolase acting on ester bond & swissprot: Hydroxyacylglutathione hydrolase 1, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18035349:18038334:-1 gene:AT2G43430 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:GLX2-1 description:glyoxalase 2-1 [Source:NCBI gene (formerly Entrezgene);Acc:818944]",TRUE,"Enzyme classification"
"9110","AT2G43430.1",7.20225915254589,-0.492263246451777,1.65081941452513,-0.298193274273661,0.765555654779778,0.973689184023387,"2.1.2.2.2","Cellular respiration.glycolysis.methylglyoxal/glyoxal degradation.Viridiplantae-shared glyoxalase system.hydroxy-acyl-glutathione hydrolase *(GLX-II4/5)","mercator4v7.0: hydroxy-acyl-glutathione hydrolase *(GLX-II4/5) & swissprot: Hydroxyacylglutathione hydrolase 1, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18035349:18038334:-1 gene:AT2G43430 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:GLX2-1 description:glyoxalase 2-1 [Source:NCBI gene (formerly Entrezgene);Acc:818944]",TRUE,"Cellular respiration"
"9111","AT2G43430.3",30.527315990543,0.17243775094524,0.649299022444575,0.265575251131631,0.790566348038564,0.977423999327736,"50.3.1","Enzyme classification.EC_3 hydrolases.EC_3-1 hydrolase acting on ester bond","mercator4v7.0: EC_3.1 hydrolase acting on ester bond & swissprot: Hydroxyacylglutathione hydrolase 1, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18035369:18038282:-1 gene:AT2G43430 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:GLX2-1 description:glyoxalase 2-1 [Source:NCBI gene (formerly Entrezgene);Acc:818944]",TRUE,"Enzyme classification"
"9112","AT2G43430.3",30.527315990543,0.17243775094524,0.649299022444575,0.265575251131631,0.790566348038564,0.977423999327736,"2.1.2.2.2","Cellular respiration.glycolysis.methylglyoxal/glyoxal degradation.Viridiplantae-shared glyoxalase system.hydroxy-acyl-glutathione hydrolase *(GLX-II4/5)","mercator4v7.0: hydroxy-acyl-glutathione hydrolase *(GLX-II4/5) & swissprot: Hydroxyacylglutathione hydrolase 1, mitochondrial OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18035369:18038282:-1 gene:AT2G43430 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:GLX2-1 description:glyoxalase 2-1 [Source:NCBI gene (formerly Entrezgene);Acc:818944]",TRUE,"Cellular respiration"
"9113","AT2G43460.1",616.169768679779,0.736887262798599,0.403277241050422,1.82724733208157,0.0676625901712241,0.483706365193313,"17.1.2.1.40","Protein biosynthesis.ribosome biogenesis.large ribosomal subunit (LSU).LSU proteome.component *(eL38)","mercator4v7.0: component *(eL38) of large ribosomal-subunit (LSU) proteome & swissprot: Large ribosomal subunit protein eL38z/eL38y OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18045965:18047401:-1 gene:AT2G43460 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43460 description:Ribosomal L38e protein family [Source:NCBI gene (formerly Entrezgene);Acc:818947]",TRUE,"Protein biosynthesis"
"9114","AT2G43490.6",9.69088064955601,1.52679028201091,1.84604293318819,0.827061090813356,0.408202436327959,0.878767798180939,"22.7.2.9","Vesicle trafficking.vesicle tethering.activation of RAB-GTPase activities.Rab GTPase-activating protein","mercator4v7.0: Rab GTPase-activating protein & swissprot: Rab GTPase-activating protein 22 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18054392:18058836:-1 gene:AT2G43490 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43490 description:Ypt/Rab-GAP domain of gyp1p superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818950]",TRUE,"Vesicle trafficking"
"9115","AT2G43510.1",126.958846624115,-0.199046212249399,1.73071126225169,-0.115008330153486,0.908438519351684,0.992058754586381,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Defensin-like protein 195 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18066960:18067860:1 gene:AT2G43510 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:TI1 description:trypsin inhibitor protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:818952]",TRUE,"not assigned"
"9116","AT2G43535.1",393.262442439614,-0.0323247159367852,0.725165625501203,-0.0445756318281686,0.964445566331963,0.997179274854956,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Defensin-like protein 196 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18070960:18071826:1 gene:AT2G43535 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43535 description:Scorpion toxin-like knottin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818955]",TRUE,"not assigned"
"9117","AT2G43540.1",206.691189253659,-0.245746931058467,0.488904926022383,-0.50264768869851,0.615211994343974,0.939993460556165,"35.2","not assigned.not annotated","mercator4v7.0: not classified & original description: cdna chromosome:TAIR10:2:18072127:18073100:1 gene:AT2G43540 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43540 description:uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:818956]",TRUE,"not assigned"
"9118","AT2G43560.1",15.7836415904804,0.527477525434281,0.632240444643554,0.834298928363659,0.404112555580689,0.878767798180939,"18.14.2.4","Protein modification.protein folding.FKBP-type chaperone activities.peptidyl-prolyl cis-trans isomerase *(FKBP16-3)","mercator4v7.0: peptidyl-prolyl cis-trans isomerase *(FKBP16-3) & swissprot: Peptidyl-prolyl cis-trans isomerase FKBP16-3, chloroplastic OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18073859:18075498:-1 gene:AT2G43560 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43560 description:FKBP-like peptidyl-prolyl cis-trans isomerase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818958]",TRUE,"Protein modification"
"9119","AT2G43570.1",33.2096858567995,-1.11652120826117,1.44497703881423,-0.772691314996536,0.43970508782532,0.888482225059465,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Endochitinase CHI OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18076166:18077517:-1 gene:AT2G43570 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CHI description:chitinase [Source:NCBI gene (formerly Entrezgene);Acc:818959]",TRUE,"not assigned"
"9120","AT2G43590.1",56.700958077868,-2.70751545481789,1.5710626388059,-1.72336569398388,0.0848224146437292,0.532756272484105,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Endochitinase At2g43590 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18081304:18082776:-1 gene:AT2G43590 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43590 description:Chitinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818961]",TRUE,"not assigned"
"9121","AT2G43610.1",1159.24240926291,0.219823555293107,0.70843127476164,0.310296232146257,0.756335696164194,0.972706114770766,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Endochitinase At2g43610 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18087812:18089371:-1 gene:AT2G43610 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43610 description:Chitinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818963]",TRUE,"not assigned"
"9122","AT2G43620.1",20.4032236135753,-1.65053166881566,1.69857936940898,-0.971713008259349,0.33119334349002,0.836447383525575,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Endochitinase At2g43620 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18093694:18095093:-1 gene:AT2G43620 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43620 description:Chitinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818964]",TRUE,"not assigned"
"9123","AT2G43630.1",23.8420662583963,-0.483118272605501,0.475169449290733,-1.01672839726256,0.309282652816228,0.821794232048362,"35.2","not assigned.not annotated","mercator4v7.0: not classified & original description: cdna chromosome:TAIR10:2:18095685:18097488:1 gene:AT2G43630 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43630 description:nucleusenvelope protein [Source:NCBI gene (formerly Entrezgene);Acc:818965]",TRUE,"not assigned"
"9124","AT2G43640.2",97.7518330660409,-0.343550075962841,0.306432021975406,-1.12112981452837,0.262232609440328,0.793343000050388,"23.3.1.1.4","Protein translocation.endoplasmic reticulum.Sec co-translocation system.Signal Recognition Particle (SRP) complex.component *(SRP14)","mercator4v7.0: component *(SRP14) of SRP (signal recognition particle) complex & swissprot: Signal recognition particle 14 kDa protein OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18097406:18099111:-1 gene:AT2G43640 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43640 description:Signal recognition particle, SRP9/SRP14 subunit [Source:NCBI gene (formerly Entrezgene);Acc:818966]",TRUE,"Protein translocation"
"9125","AT2G43640.3",5.92938035511872,2.92326978299168,1.78711807711708,1.63574518126268,0.101892929264369,0.574571819580899,"23.3.1.1.4","Protein translocation.endoplasmic reticulum.Sec co-translocation system.Signal Recognition Particle (SRP) complex.component *(SRP14)","mercator4v7.0: component *(SRP14) of SRP (signal recognition particle) complex & swissprot: Signal recognition particle 14 kDa protein OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18097400:18099136:-1 gene:AT2G43640 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43640 description:Signal recognition particle, SRP9/SRP14 subunit [Source:NCBI gene (formerly Entrezgene);Acc:818966]",TRUE,"Protein translocation"
"9126","AT2G43650.1",85.6241198025106,0.250633932856236,0.291283646875356,0.860446288505464,0.389543079204955,0.87319300114991,"17.1.3.2.2.6.3","Protein biosynthesis.ribosome biogenesis.small ribosomal subunit (SSU).SSU processome.pre-40S ribosomal subunit nuclear assembly.structural assembly support.regulatory protein *(THAL)","mercator4v7.0: regulatory protein *(THAL) of rRNA transcription control & swissprot: Protein THALLO OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18099236:18103438:1 gene:AT2G43650 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:EMB2777 description:Sas10/U3 ribonucleoprotein (Utp) family protein [Source:NCBI gene (formerly Entrezgene);Acc:818967]",TRUE,"Protein biosynthesis"
"9127","AT2G43670.1",2.76061790081474,1.40361742993827,1.26545803586407,1.10917738096298,0.267353668304958,0.795738449349426,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Glucan endo-1,3-beta-glucosidase OS=Triticum aestivum  & original description: cdna chromosome:TAIR10:2:18105085:18106043:1 gene:AT2G43670 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43670 description:Carbohydrate-binding X8 domain superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818969]",TRUE,"not assigned"
"9128","AT2G43680.1",283.946729817701,-0.523039286651386,0.377446058790308,-1.38573254236035,0.165828587411882,0.691222268055274,"20.6.2","Cytoskeleton organisation.cytoskeleton-plasma membrane-cell wall interface.regulatory protein *(IQD13) of microtubule-plasma membrane linkage","mercator4v7.0: regulatory protein *(IQD13) of microtubule - plasma membrane linkage & swissprot: Protein IQ-DOMAIN 14 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18108119:18111831:1 gene:AT2G43680 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:IQD14 description:IQ-domain 14 [Source:NCBI gene (formerly Entrezgene);Acc:818970]",TRUE,"Cytoskeleton organisation"
"9129","AT2G43680.4",419.473525935759,-0.516089684055345,0.542951984270475,-0.950525458984696,0.341845324030573,0.844620117705953,"20.6.2","Cytoskeleton organisation.cytoskeleton-plasma membrane-cell wall interface.regulatory protein *(IQD13) of microtubule-plasma membrane linkage","mercator4v7.0: regulatory protein *(IQD13) of microtubule - plasma membrane linkage & swissprot: Protein IQ-DOMAIN 14 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18108289:18111831:1 gene:AT2G43680 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:IQD14 description:IQ-domain 14 [Source:NCBI gene (formerly Entrezgene);Acc:818970]",TRUE,"Cytoskeleton organisation"
"9130","AT2G43700.5",7.46696046688034,0.758020510111195,0.710840963272801,1.06637145195062,0.286255761448862,0.807672598658995,"18.4.1.19.2","Protein modification.phosphorylation.TKL protein kinase activities.Lectin-type receptor-like protein kinase activities.L-Lectin protein kinase","mercator4v7.0: L-Lectin protein kinase & swissprot: L-type lectin-domain containing receptor kinase V.4 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18115768:18118878:1 gene:AT2G43700 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43700 description:Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818972]",TRUE,"Protein modification"
"9131","AT2G43700.5",7.46696046688034,0.758020510111195,0.710840963272801,1.06637145195062,0.286255761448862,0.807672598658995,"50.2.7","Enzyme classification.EC_2 transferases.EC_2-7 transferase transferring phosphorus-containing group","mercator4v7.0: EC_2.7 transferase transferring phosphorus-containing group & swissprot: L-type lectin-domain containing receptor kinase V.4 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18115768:18118878:1 gene:AT2G43700 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43700 description:Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818972]",TRUE,"Enzyme classification"
"9132","AT2G43710.2",288.145070378972,0.0383579263048059,0.328572904536555,0.116740990432272,0.907065306671898,0.991898139465143,"5.1.7.2.1","Lipid metabolism.fatty acid metabolism.fatty acid desaturation.first desaturation.delta-9 stearoyl-ACP desaturase *(AAD)","mercator4v7.0: delta-9 stearoyl-ACP desaturase *(AAD) & swissprot: Stearoyl-[acyl-carrier-protein] 9-desaturase 7, chloroplastic OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18119962:18122889:1 gene:AT2G43710 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SSI2 description:Plant stearoyl-acyl-carrier-protein desaturase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818973]",TRUE,"Lipid metabolism"
"9133","AT2G43710.2",288.145070378972,0.0383579263048059,0.328572904536555,0.116740990432272,0.907065306671898,0.991898139465143,"50.1.13","Enzyme classification.EC_1 oxidoreductases.EC_1-14 oxidoreductase acting on paired donor with incorporation or reduction of molecular oxygen","mercator4v7.0: EC_1.14 oxidoreductase acting on paired donor with incorporation or reduction of molecular oxygen & swissprot: Stearoyl-[acyl-carrier-protein] 9-desaturase 7, chloroplastic OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18119962:18122889:1 gene:AT2G43710 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SSI2 description:Plant stearoyl-acyl-carrier-protein desaturase family protein [Source:NCBI gene (formerly Entrezgene);Acc:818973]",TRUE,"Enzyme classification"
"9134","AT2G43720.1",7.45885222320414,0.808950843828571,0.59953110853831,1.34930586971682,0.177238741060133,0.705317024989852,"35.2","not assigned.not annotated","mercator4v7.0: not classified & original description: cdna chromosome:TAIR10:2:18123167:18124471:1 gene:AT2G43720 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43720 description:FAM136A-like protein (DUF842) [Source:NCBI gene (formerly Entrezgene);Acc:818974]",TRUE,"not assigned"
"9135","AT2G43745.1",80.5403804730458,0.155965069120805,0.521294787422127,0.299187854710909,0.764796715662127,0.973689184023387,"35.1","not assigned.annotated","mercator4v7.0: not classified & swissprot: Probable jacalin-related lectin 26 OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18128529:18129841:-1 gene:AT2G43745 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43745 description:jacalin lectin-like protein [Source:NCBI gene (formerly Entrezgene);Acc:818977]",TRUE,"not assigned"
"9136","AT2G43750.2",29.3665822537253,-0.12806621749297,0.983321476559376,-0.130238401729078,0.896377813118805,0.991625429477117,"4.4.2.2","Amino acid metabolism.serine group amino acid biosynthesis.cysteine biosynthesis.O-acetylserine sulfydrylase *(OAS-A)","mercator4v7.0: O-acetylserine sulfydrylase & swissprot: Cysteine synthase, chloroplastic/chromoplastic OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18129435:18132637:-1 gene:AT2G43750 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:OASB description:O-acetylserine (thiol) lyase B [Source:NCBI gene (formerly Entrezgene);Acc:818978]",TRUE,"Amino acid metabolism"
"9137","AT2G43750.2",29.3665822537253,-0.12806621749297,0.983321476559376,-0.130238401729078,0.896377813118805,0.991625429477117,"50.2.5","Enzyme classification.EC_2 transferases.EC_2-5 transferase transferring alkyl or aryl group, other than methyl group","mercator4v7.0: EC_2.5 transferase transferring alkyl or aryl group, other than methyl group & swissprot: Cysteine synthase, chloroplastic/chromoplastic OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18129435:18132637:-1 gene:AT2G43750 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:OASB description:O-acetylserine (thiol) lyase B [Source:NCBI gene (formerly Entrezgene);Acc:818978]",TRUE,"Enzyme classification"
"9138","AT2G43760.3",53.6963936779722,0.0821746572817906,0.380735256306894,0.215831488995475,0.829119102081061,0.984824084272882,"7.1.2.2.1","Coenzyme metabolism.molybdenum cofactor biosynthesis.molybdopterin biosynthesis.molybdopterin synthase complex.catalytic component *(CNX6)","mercator4v7.0: catalytic component *(CNX6) of molybdopterin synthase complex & swissprot: Molybdopterin synthase catalytic subunit OS=Arabidopsis thaliana  & original description: cdna chromosome:TAIR10:2:18132484:18134068:1 gene:AT2G43760 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AT2G43760 description:molybdopterin biosynthesis MoaE family protein [Source:NCBI gene (formerly Entrezgene);Acc:818979]",TRUE,"Coenzyme metabolism"
